200	ok	networking/loadbalancer/listlbhealthchecks	GET	/v1/lb-health-checks	1324
200	ok	networking/loadbalancer/listlblisteners	GET	/v1/lb-listeners	814
200	ok	networking/loadbalancer/listlbservergroups	GET	/v1/lb-server-groups	982
200	ok	networking/loadbalancer/listloadbalancercertificates	GET	/v1/loadbalancers/certificates	1214
200	ok	networking/loadbalancer/listloadbalancers	GET	/v1/loadbalancers	958
400	soft	networking/security-group/listsecuritygrouprules	GET	/v1/security-group-rules	1332
200	ok	networking/security-group/listsecuritygroups	GET	/v1/security-groups	916
200	ok	networking/vpc/listinternetgateways	GET	/v1/internet-gateways	1282
200	ok	networking/vpc/listnatgateways	GET	/v1/nat-gateways	861
200	ok	networking/vpc/listports	GET	/v1/ports	1776
200	ok	networking/vpc/listprivatelinkendpoints	GET	/v1/privatelink-endpoints	1072
200	ok	networking/vpc/listprivatelinkservices	GET	/v1/privatelink-services	1043
200	ok	networking/vpc/listprivatenats	GET	/v1/private-nats	875
200	ok	networking/vpc/listpublicip	GET	/v1/publicips	827
200	ok	networking/vpc/listsubnets	GET	/v1/subnets	884
200	ok	networking/vpc/listtransitgateways	GET	/v1/transit-gateways	833
400	soft	networking/vpc/listvpcendpointconnectableresources	GET	/v1/vpc-endpoints/connectable-resources	807
200	ok	networking/vpc/listvpcendpoints	GET	/v1/vpc-endpoints	822
200	ok	networking/vpc/listvpcpeerings	GET	/v1/vpc-peerings	783
200	ok	networking/vpc/listvpcs	GET	/v1/vpcs	802
200	ok	networking/vpn/listvpngateways	GET	/v1/vpn-gateways	1516
200	ok	networking/vpn/listvpntunnels	GET	/v1/vpn-tunnels	1096
200	ok	platform/product/listproductcategories	GET	/v1/product-categories	1730
200	ok	platform/product/listproducts	GET	/v1/products	1100
200	ok	security/certificatemanager/listcertificates	GET	/v1/certificatemanager	1418
200	ok	security/configinspection/configinspectionlist	GET	/v1/configinspection/diagnosis/list	1343
400	soft	security/configinspection/getdiagnosisresultdetail	GET	/v1/configinspection/report/diagnosis/detail	904
200	ok	security/configinspection/getdiagnosisresultlist	GET	/v1/configinspection/report/diagnosis/list	896
400	soft	security/kms/checkduplicatename	GET	/v1/kms/transit/duplicate	1148
200	ok	security/kms/listkeys	GET	/v1/kms/transit	719
200	ok	security/kms/listmanagedkeys	GET	/v1/managed-kms/transit	806
200	ok	security/secretsmanager/listsecretsmanager	GET	/v1/secrets	2400
200	ok	security/secretvault/listsecretvault	GET	/v1/secretvault	1410
401	soft	storage/archivestorage/listarchivinghistories	GET	/v1/archiving-histories	651
401	soft	storage/archivestorage/listarchivingpolicies	GET	/v1/archiving-policies	262
401	soft	storage/archivestorage/listbuckets	GET	/v1/buckets	240
401	soft	storage/archivestorage/listrecoveryhistories	GET	/v1/recovery-histories	206
401	soft	storage/archivestorage/showarchivinghistory	GET	/v1/archiving-histories/detail	224
401	soft	storage/archivestorage/showrecoveryhistory	GET	/v1/recovery-histories/detail	258
400	soft	storage/backup/checkbackupnameduplicate	GET	/v1/backups/check-name-duplication	1373
400	soft	storage/backup/checkbackuprestoreservernameduplicate	GET	/v1/backups/restore/check-name-duplication	706
400	soft	storage/backup/checkfilesystemduplication	GET	/v1/backups/check-filesystem-duplication	719
400	soft	storage/backup/getbackuptargetlist	GET	/v1/backups/backup-targets	915
200	ok	storage/backup/listbackupagents	GET	/v1/backup-agents	837
400	soft	storage/backup/listbackupagenttargets	GET	/v1/backup-agents/targets	708
200	ok	storage/backup/listbackupregionrelationship	GET	/v1/backups/region-relationship	718
200	ok	storage/backup/listbackups	GET	/v1/backups	693
400	soft	storage/backup/showinstallfilepath	GET	/v1/backup-agents/agent-install-file-path	748
200	ok	storage/baremetal-blockstorage/listvolumegroups	GET	/v1/volume-groups	1189
200	ok	storage/baremetal-blockstorage/listvolumes	GET	/v1/volumes	749
400	soft	storage/filestorage/listsnapshots	GET	/v1/snapshots	1331
400	soft	storage/filestorage/listsnapshotschedule	GET	/v1/snapshot-schedules	1258
400	soft	storage/filestorage/listvolumereplicationregion	GET	/v1/replications/regions	890
400	soft	storage/filestorage/listvolumereplications	GET	/v1/replications	767
200	ok	storage/filestorage/listvolumes	GET	/v1/volumes	2301
400	soft	storage/parallel-filestorage/listsnapshots	GET	/v1/snapshots	2397
200	ok	storage/parallel-filestorage/listvolumes	GET	/v1/volumes	1268
200	ok	application-service/apigateway/showprivatelinkendpoint	GET	/v1/privatelink-endpoints/{privatelink_endpoint_id}	1457
400	soft	compute/virtualserver/listimagemembers	GET	/v1/images/{image_id}/members	1161
200	ok	compute/virtualserver/showimage	GET	/v1/images/{image_id}	1045
200	ok	compute/virtualserver/showservertype	GET	/v1/server-types/{server_type_id}	1069
200	ok	compute/virtualserver/showvolumetype	GET	/v1/volume-types/{volume_type_id}	942
200	ok	container/scr/listrepositories	GET	/v1/container-registries/{registry_id}/repositories	2124
200	ok	container/scr/showregistry	GET	/v1/container-registries/{registry_id}	2263
200	ok	data-analytics/eventstreams/eventstreamslistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	827
200	ok	data-analytics/searchengine/searchenginelistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	882
200	ok	data-analytics/vertica/verticalistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	1174
200	ok	database/cachestore/cachestorelistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	738
200	ok	database/epas/epaslistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	928
200	ok	database/mariadb/mariadblistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	863
200	ok	database/mysql/mysqllistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	909
200	ok	database/postgresql/postgresqllistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	866
200	ok	database/sqlserver/sqlserverlistengineversionproperties	GET	/v1/engine-versions/{dbaas_engine_version_id}/properties	918
200	ok	management/iam/accesskeyshow	GET	/v1/access-keys/{access_key_id}	726
200	ok	management/iam/listpolicybinding	GET	/v1/policies/{policy_id}/bindings	764
200	ok	management/iam/listrolepolicybindings	GET	/v1/roles/{role_id}/policy-bindings	989
200	ok	management/iam/showpolicy	GET	/v1/policies/{policy_id}	762
200	ok	management/iam/showrole	GET	/v1/roles/{role_id}	813
200	ok	management/iam/showserviceaccount	GET	/v1/service-accounts/{service_account_id}	720
200	ok	management/quota/showaccountquota	GET	/v1/account-quotas/{account_quota_id}	2448
400	soft	management/resourcemanager/listresourcetags	GET	/v1/tags/{srn}	864
403	soft	management/resourcemanager/showresource	GET	/v1/resources/{srn}	777
200	ok	management/servicewatch/showdashboard	GET	/v1/dashboards/{dashboard_id}	883
200	ok	management/support/showinquiry	GET	/v1/inquiries/{inquiry_id}	1222
200	ok	management/support/showservicerequest	GET	/v1/service-requests/{service_request_id}	915
200	ok	networking/loadbalancer/showlbhealthcheck	GET	/v1/lb-health-checks/{lb_health_check_id}	864
200	ok	networking/vpc/listconnectedprivatelinkendpoints	GET	/v1/privatelink-services/{privatelink_service_id}/connected-endpoints	1244
200	ok	networking/vpc/listsapsecondarysubnets	GET	/v1/subnets/{subnet_id}/sap-secondary-subnets	831
200	ok	networking/vpc/listsubnetvips	GET	/v1/subnets/{subnet_id}/vips	912
200	ok	networking/vpc/showport	GET	/v1/ports/{port_id}	1436
200	ok	networking/vpc/showprivatelinkservice	GET	/v1/privatelink-services/{privatelink_service_id}	1626
200	ok	networking/vpc/showpublicip	GET	/v1/publicips/{publicip_id}	775
200	ok	networking/vpc/showsubnet	GET	/v1/subnets/{subnet_id}	1169
200	ok	networking/vpc/showvpc	GET	/v1/vpcs/{vpc_id}	824
200	ok	platform/product/showproduct	GET	/v1/products/{product_id}	975
200	ok	platform/product/showproductcategory	GET	/v1/product-categories/{category_id}	877
200	ok	security/kms/listusers	GET	/v1/kms/transit/{key_id}/users	873
200	ok	security/kms/showkey	GET	/v1/kms/transit/{key_id}	817
200	ok	security/secretsmanager/listversion	GET	/v1/secrets/{secret_id}/versions	880
200	ok	security/secretsmanager/showsecretsmanager	GET	/v1/secrets/{secret_id}	1063
200	ok	aimlops-platform-release-write-coverage:list-images	GET	/v1/aimlops-platform/images	1205
200	ok	aimlops-platform-release-write-coverage:list-releases	GET	/v1/aimlops-platform	759
400	soft	aimlops-platform-release-write-coverage:release-aimlops-platform	POST	/v1/aimlops-platform	905
400	soft	ai-ml/aimlops-platform/releaseaimlopsplatformv1	POST	/v1/aimlops-platform	905
400	soft	aimlops-platform-release-write-coverage:update-aimlops-platform	PUT	/v1/aimlops-platform/{release_id}	697
